assistedflash,assister_name,assister_steamid,attacker_name,attacker_steamid,attackerblind,attackerinair,distance,dmg_armor,dmg_health,dominated,headshot,hitgroup,noreplay,noscope,penetrated,revenge,thrusmoke,tick,user_name,user_steamid,weapon,weapon_fauxitemid,weapon_itemid,weapon_originalowner_xuid,wipe
False,Banjo,76561198276486363,FinigaN,76561198186361079,False,False,15.084046,5,24,0,False,chest,False,False,0,0,True,25475,turbo,76561199228548850,m4a1_silencer,17293822569131868220,35800492530,,0
False,,,F0R3VER,76561199012381348,False,False,23.88926,0,138,0,True,head,False,False,0,0,False,25594,FinigaN,76561198186361079,ak47,17293822569144582151,46562655948,,0
False,TriBorgg1,76561198965249056,lasfas,76561198141667219,False,False,17.509123,0,85,0,False,left_leg,False,False,0,0,False,25658,shield,76561198253891911,awp,17293822569102704649,0,,0
False,FinigaN,76561198186361079,soulfly,76561198327068178,False,False,26.014921,0,25,0,False,right_leg,False,False,0,0,True,25694,F0R3VER,76561199012381348,m4a1_silencer,17293822569164701756,40161923024,,0
False,,,TriBorgg1,76561198965249056,False,False,0.0,1,110,0,False,chest,False,False,0,0,False,32034,TriBorgg1,76561198965249056,world,,,,0
False,FinigaN,76561198186361079,F0R3VER,76561199012381348,False,False,0.0,32,49,0,False,generic,False,False,0,0,False,32041,F0R3VER,76561199012381348,world,,,,0
False,,,shield,76561198253891911,False,False,22.031977,1,110,0,False,chest,False,False,0,0,False,32654,turbo,76561199228548850,awp,17293822569162801161,28958750083,,0
False,,,Banjo,76561198276486363,False,False,15.22195,6,30,0,False,stomach,False,False,0,0,False,35384,lasfas,76561198141667219,m4a1_silencer,17293822569102704700,0,,0
False,,,Banjo,76561198276486363,False,False,12.248035,18,87,0,True,head,False,False,0,0,False,35429,AquaRS,76561198800147622,m4a1_silencer,17293822569102704700,0,,0
True,shield,76561198253891911,paz,76561198028790343,False,False,8.301775,0,35,0,False,chest,False,False,0,0,False,43626,TriBorgg1,76561198965249056,ak47,17293822569144582151,46562655948,,0
False,TriBorgg1,76561198965249056,F0R3VER,76561199012381348,False,False,7.8462863,28,51,0,True,head,False,False,0,0,False,43637,paz,76561198028790343,glock,17293822569102704644,0,,0
False,,,shield,76561198253891911,False,False,14.820893,0,113,0,False,chest,False,False,0,0,False,43720,AquaRS,76561198800147622,awp,17293822569162801161,28958750083,,0
False,,,shield,76561198253891911,False,False,7.290891,0,132,0,True,head,False,False,0,0,False,43920,F0R3VER,76561199012381348,usp_silencer,17293822569156247613,22098257820,,0
False,,,shield,76561198253891911,False,False,8.412405,0,131,0,True,head,False,False,0,0,False,43965,lasfas,76561198141667219,usp_silencer,17293822569156247613,22098257820,,0
False,,,shield,76561198253891911,False,False,10.176259,0,130,0,True,head,False,False,0,0,False,44037,turbo,76561199228548850,usp_silencer,17293822569156247613,22098257820,,0
False,,,turbo,76561199228548850,False,False,14.791745,13,90,0,True,head,False,False,0,0,False,46912,FinigaN,76561198186361079,galilar,17293822569102704653,27110211105,,0
False,,,TriBorgg1,76561198965249056,False,False,35.18056,15,105,0,True,head,False,False,0,0,True,47339,Banjo,76561198276486363,ak47,17293822569144582151,46562655948,,0
